Afghanistan,ICC World XI,India,Pakistan,Bangladesh,Sri Lanka,West Indies,Zimbabwe,England,New Zealand,South Africa,Australia,Ireland,date,Test
1200.0,1200.0,1184.6818,1241.1518,1200.0,1172.8463,1204.1343,1091.3354,1158.1741,1151.2363,1304.9856,1291.4544,1200.0,1999-11-11,Test # 1468
1200.0,1200.0,1184.6818,1233.5773,1200.0,1172.8463,1204.1343,1091.3354,1158.1741,1151.2363,1304.9856,1299.0289,1200.0,1999-11-18,Test # 1469
1200.0,1200.0,1184.6818,1233.5773,1200.0,1172.2873,1204.1343,1091.8944,1158.1741,1151.2363,1304.9856,1299.0289,1200.0,1999-11-18,Test # 1470
1200.0,1200.0,1184.6818,1233.5773,1200.0,1172.2873,1204.1343,1091.8944,1153.0886,1151.2363,1310.0711,1299.0289,1200.0,1999-11-25,Test # 1471
1200.0,1200.0,1184.6818,1226.4317,1200.0,1172.2873,1204.1343,1091.8944,1153.0886,1151.2363,1310.0711,1306.1745,1200.0,1999-11-26,Test # 1472
1200.0,1200.0,1184.6818,1226.4317,1200.0,1182.864,1204.1343,1081.3177,1153.0886,1151.2363,1310.0711,1306.1745,1200.0,1999-11-26,Test # 1473
1200.0,1200.0,1184.6818,1226.4317,1200.0,1181.6691,1204.1343,1082.5126,1153.0886,1151.2363,1310.0711,1306.1745,1200.0,1999-12-04,Test # 1474
1200.0,1200.0,1184.6818,1226.4317,1200.0,1181.6691,1204.1343,1082.5126,1159.329,1151.2363,1303.8307,1306.1745,1200.0,1999-12-09,Test # 1475
1200.0,1200.0,1179.0025,1226.4317,1200.0,1181.6691,1204.1343,1082.5126,1159.329,1151.2363,1303.8307,1311.8538,1200.0,1999-12-10,Test # 1476
1200.0,1200.0,1179.0025,1226.4317,1200.0,1181.6691,1193.3889,1082.5126,1159.329,1161.9817,1303.8307,1311.8538,1200.0,1999-12-16,Test # 1477
1200.0,1200.0,1179.0025,1226.4317,1200.0,1181.6691,1183.3271,1082.5126,1159.329,1172.0435,1303.8307,1311.8538,1200.0,1999-12-26,Test # 1478
1200.0,1200.0,1173.5951,1226.4317,1200.0,1181.6691,1183.3271,1082.5126,1159.329,1172.0435,1303.8307,1317.2612,1200.0,1999-12-26,Test # 1479
1200.0,1200.0,1173.5951,1226.4317,1200.0,1181.6691,1183.3271,1082.5126,1165.2912,1172.0435,1297.8685,1317.2612,1200.0,1999-12-26,Test # 1480
1200.0,1200.0,1168.4382,1226.4317,1200.0,1181.6691,1183.3271,1082.5126,1165.2912,1172.0435,1297.8685,1322.4181,1200.0,2000-01-02,Test # 1481
1200.0,1200.0,1168.4382,1226.4317,1200.0,1181.6691,1183.3271,1082.5126,1159.8773,1172.0435,1303.2824,1322.4181,1200.0,2000-01-02,Test # 1482
1200.0,1200.0,1168.4382,1226.4317,1200.0,1181.6691,1183.3271,1082.5126,1176.9145,1172.0435,1286.2452,1322.4181,1200.0,2000-01-14,Test # 1483
1200.0,1200.0,1159.0436,1226.4317,1200.0,1181.6691,1183.3271,1082.5126,1176.9145,1172.0435,1295.6398,1322.4181,1200.0,2000-02-24,Test # 1484
1200.0,1200.0,1159.0436,1211.9661,1200.0,1196.1347,1183.3271,1082.5126,1176.9145,1172.0435,1295.6398,1322.4181,1200.0,2000-03-01,Test # 1485
1200.0,1200.0,1150.2298,1211.9661,1200.0,1196.1347,1183.3271,1082.5126,1176.9145,1172.0435,1304.4536,1322.4181,1200.0,2000-03-02,Test # 1486
1200.0,1200.0,1150.2298,1198.3596,1200.0,1209.7412,1183.3271,1082.5126,1176.9145,1172.0435,1304.4536,1322.4181,1200.0,2000-03-05,Test # 1487
1200.0,1200.0,1150.2298,1198.3596,1200.0,1209.7412,1183.3271,1082.5126,1176.9145,1163.6475,1304.4536,1330.8141,1200.0,2000-03-11,Test # 1488
1200.0,1200.0,1150.2298,1207.7913,1200.0,1200.3095,1183.3271,1082.5126,1176.9145,1163.6475,1304.4536,1330.8141,1200.0,2000-03-12,Test # 1489
1200.0,1200.0,1150.2298,1207.7913,1200.0,1200.3095,1189.5239,1076.3158,1176.9145,1163.6475,1304.4536,1330.8141,1200.0,2000-03-16,Test # 1490
1200.0,1200.0,1150.2298,1207.7913,1200.0,1200.3095,1189.5239,1076.3158,1176.9145,1155.7499,1304.4536,1338.7117,1200.0,2000-03-24,Test # 1491
1200.0,1200.0,1150.2298,1207.7913,1200.0,1200.3095,1195.4071,1070.4326,1176.9145,1155.7499,1304.4536,1338.7117,1200.0,2000-03-24,Test # 1492
1200.0,1200.0,1150.2298,1207.7913,1200.0,1200.3095,1195.4071,1070.4326,1176.9145,1148.3087,1304.4536,1346.1529,1200.0,2000-04-03,Test # 1493
1200.0,1200.0,1150.2298,1209.4283,1200.0,1200.3095,1193.7701,1070.4326,1176.9145,1148.3087,1304.4536,1346.1529,1200.0,2000-05-05,Test # 1494
1200.0,1200.0,1150.2298,1209.4283,1200.0,1200.3095,1193.7701,1064.3804,1182.9667,1148.3087,1304.4536,1346.1529,1200.0,2000-05-18,Test # 1495
1200.0,1200.0,1150.2298,1210.9629,1200.0,1200.3095,1192.2355,1064.3804,1182.9667,1148.3087,1304.4536,1346.1529,1200.0,2000-05-18,Test # 1496
1200.0,1200.0,1150.2298,1201.3012,1200.0,1200.3095,1201.8972,1064.3804,1182.9667,1148.3087,1304.4536,1346.1529,1200.0,2000-05-25,Test # 1497
1200.0,1200.0,1150.2298,1201.3012,1200.0,1200.3095,1201.8972,1069.7301,1177.617,1148.3087,1304.4536,1346.1529,1200.0,2000-06-01,Test # 1498
1200.0,1200.0,1150.2298,1214.3924,1200.0,1187.2183,1201.8972,1069.7301,1177.617,1148.3087,1304.4536,1346.1529,1200.0,2000-06-14,Test # 1499
1200.0,1200.0,1150.2298,1214.3924,1200.0,1187.2183,1214.2607,1069.7301,1165.2535,1148.3087,1304.4536,1346.1529,1200.0,2000-06-15,Test # 1500
1200.0,1200.0,1150.2298,1226.6645,1200.0,1174.9462,1214.2607,1069.7301,1165.2535,1148.3087,1304.4536,1346.1529,1200.0,2000-06-21,Test # 1501
1200.0,1200.0,1150.2298,1227.0567,1200.0,1174.554,1214.2607,1069.7301,1165.2535,1148.3087,1304.4536,1346.1529,1200.0,2000-07-02,Test # 1502
1200.0,1200.0,1150.2298,1227.0567,1200.0,1174.554,1203.6394,1069.7301,1175.8748,1148.3087,1304.4536,1346.1529,1200.0,2000-07-01,Test # 1503
1200.0,1200.0,1150.2298,1227.0567,1200.0,1187.7345,1203.6394,1069.7301,1175.8748,1148.3087,1291.2731,1346.1529,1200.0,2000-07-20,Test # 1504
1200.0,1200.0,1150.2298,1227.0567,1200.0,1177.8923,1203.6394,1069.7301,1175.8748,1148.3087,1301.1153,1346.1529,1200.0,2000-08-02,Test # 1505
1200.0,1200.0,1150.2298,1227.0567,1200.0,1177.8923,1204.7929,1069.7301,1174.7213,1148.3087,1301.1153,1346.1529,1200.0,2000-08-03,Test # 1506
1200.0,1200.0,1150.2298,1227.0567,1200.0,1179.7663,1204.7929,1069.7301,1174.7213,1148.3087,1299.2413,1346.1529,1200.0,2000-08-06,Test # 1507
1200.0,1200.0,1150.2298,1227.0567,1200.0,1179.7663,1194.7734,1069.7301,1184.7408,1148.3087,1299.2413,1346.1529,1200.0,2000-08-17,Test # 1508
1200.0,1200.0,1150.2298,1227.0567,1200.0,1179.7663,1185.3838,1069.7301,1194.1304,1148.3087,1299.2413,1346.1529,1200.0,2000-09-04,Test # 1509
1200.0,1200.0,1150.2298,1227.0567,1200.0,1179.7663,1185.3838,1059.0956,1194.1304,1158.9432,1299.2413,1346.1529,1200.0,2000-09-12,Test # 1510
1200.0,1200.0,1150.2298,1227.0567,1200.0,1179.7663,1185.3838,1049.1368,1194.1304,1168.902,1299.2413,1346.1529,1200.0,2000-09-19,Test # 1511
1200.0,1200.0,1164.84,1227.0567,1185.3898,1179.7663,1185.3838,1049.1368,1194.1304,1168.902,1299.2413,1346.1529,1200.0,2000-11-10,Test # 1512
1200.0,1200.0,1164.84,1224.038,1185.3898,1179.7663,1185.3838,1049.1368,1197.1491,1168.902,1299.2413,1346.1529,1200.0,2000-11-15,Test # 1513
1200.0,1200.0,1164.84,1224.038,1185.3898,1179.7663,1185.3838,1049.1368,1197.1491,1163.4352,1304.7081,1346.1529,1200.0,2000-11-17,Test # 1514
1200.0,1200.0,1170.6613,1224.038,1185.3898,1179.7663,1185.3838,1043.3155,1197.1491,1163.4352,1304.7081,1346.1529,1200.0,2000-11-18,Test # 1515
1200.0,1200.0,1170.6613,1224.038,1185.3898,1179.7663,1180.6064,1043.3155,1197.1491,1163.4352,1304.7081,1350.9303,1200.0,2000-11-23,Test # 1516
1200.0,1200.0,1165.0994,1224.038,1185.3898,1179.7663,1180.6064,1048.8774,1197.1491,1163.4352,1304.7081,1350.9303,1200.0,2000-11-25,Test # 1517
1200.0,1200.0,1165.0994,1221.1987,1185.3898,1179.7663,1180.6064,1048.8774,1199.9884,1163.4352,1304.7081,1350.9303,1200.0,2000-12-03,Test # 1518
1200.0,1200.0,1165.0994,1221.1987,1185.3898,1179.7663,1180.6064,1048.8774,1199.9884,1158.2236,1309.9197,1350.9303,1200.0,2000-12-04,Test # 1519
1200.0,1200.0,1165.0994,1221.1987,1185.3898,1179.7663,1176.032,1048.8774,1199.9884,1158.2236,1309.9197,1355.5047,1200.0,2000-12-01,Test # 1520
1200.0,1200.0,1165.0994,1207.4297,1185.3898,1179.7663,1176.032,1048.8774,1213.7574,1158.2236,1309.9197,1355.5047,1200.0,2000-12-07,Test # 1521
1200.0,1200.0,1165.0994,1207.4297,1185.3898,1179.7663,1176.032,1048.8774,1213.7574,1164.3475,1303.7958,1355.5047,1200.0,2000-12-08,Test # 1522
1200.0,1200.0,1165.0994,1207.4297,1185.3898,1179.7663,1171.6459,1048.8774,1213.7574,1164.3475,1303.7958,1359.8908,1200.0,2000-12-15,Test # 1523
1200.0,1200.0,1165.0994,1207.4297,1185.3898,1179.7663,1171.6459,1054.1503,1213.7574,1159.0746,1303.7958,1359.8908,1200.0,2000-12-26,Test # 1524
1200.0,1200.0,1165.0994,1207.4297,1185.3898,1179.7663,1167.4348,1054.1503,1213.7574,1159.0746,1303.7958,1364.1019,1200.0,2000-12-26,Test # 1525
1200.0,1200.0,1165.0994,1207.4297,1185.3898,1185.2485,1167.4348,1054.1503,1213.7574,1159.0746,1298.3136,1364.1019,1200.0,2000-12-26,Test # 1526
1200.0,1200.0,1165.0994,1207.4297,1185.3898,1185.2485,1163.3867,1054.1503,1213.7574,1159.0746,1298.3136,1368.15,1200.0,2001-01-02,Test # 1527
1200.0,1200.0,1165.0994,1207.4297,1185.3898,1179.3617,1163.3867,1054.1503,1213.7574,1159.0746,1304.2004,1368.15,1200.0,2001-01-02,Test # 1528
1200.0,1200.0,1165.0994,1207.4297,1185.3898,1173.7634,1163.3867,1054.1503,1213.7574,1159.0746,1309.7987,1368.15,1200.0,2001-01-20,Test # 1529
1200.0,1200.0,1165.0994,1207.4297,1185.3898,1184.0977,1163.3867,1054.1503,1203.4231,1159.0746,1309.7987,1368.15,1200.0,2001-02-22,Test # 1530
1200.0,1200.0,1158.2189,1207.4297,1185.3898,1184.0977,1163.3867,1054.1503,1203.4231,1159.0746,1309.7987,1375.0305,1200.0,2001-03-01,Test # 1531
1200.0,1200.0,1158.2189,1207.4297,1185.3898,1171.5782,1163.3867,1054.1503,1215.9426,1159.0746,1309.7987,1375.0305,1200.0,2001-03-07,Test # 1532
1200.0,1200.0,1158.2189,1219.0292,1185.3898,1171.5782,1163.3867,1054.1503,1215.9426,1147.4751,1309.7987,1375.0305,1200.0,2001-03-08,Test # 1533
1200.0,1200.0,1158.2189,1219.0292,1185.3898,1171.5782,1165.9713,1054.1503,1215.9426,1147.4751,1307.2141,1375.0305,1200.0,2001-03-09,Test # 1534
1200.0,1200.0,1173.9088,1219.0292,1185.3898,1171.5782,1165.9713,1054.1503,1215.9426,1147.4751,1307.2141,1359.3406,1200.0,2001-03-11,Test # 1535
1200.0,1200.0,1173.9088,1218.7879,1185.3898,1171.5782,1165.9713,1054.1503,1215.9426,1147.7164,1307.2141,1359.3406,1200.0,2001-03-15,Test # 1536
1200.0,1200.0,1173.9088,1218.7879,1185.3898,1159.8515,1165.9713,1054.1503,1227.6693,1147.7164,1307.2141,1359.3406,1200.0,2001-03-15,Test # 1537
1200.0,1200.0,1173.9088,1218.7879,1185.3898,1159.8515,1157.2992,1054.1503,1227.6693,1147.7164,1315.8862,1359.3406,1200.0,2001-03-17,Test # 1538
1200.0,1200.0,1188.7377,1218.7879,1185.3898,1159.8515,1157.2992,1054.1503,1227.6693,1147.7164,1315.8862,1344.5117,1200.0,2001-03-18,Test # 1539
1200.0,1200.0,1188.7377,1207.462,1185.3898,1159.8515,1157.2992,1054.1503,1227.6693,1159.0423,1315.8862,1344.5117,1200.0,2001-03-27,Test # 1540
1200.0,1200.0,1188.7377,1207.462,1185.3898,1159.8515,1160.2486,1054.1503,1227.6693,1159.0423,1312.9368,1344.5117,1200.0,2001-04-02,Test # 1541
1200.0,1200.0,1188.7377,1207.462,1185.3898,1159.8515,1151.9221,1054.1503,1227.6693,1159.0423,1321.2633,1344.5117,1200.0,2001-04-06,Test # 1542
1200.0,1200.0,1188.7377,1207.462,1172.168,1159.8515,1151.9221,1067.3721,1227.6693,1159.0423,1321.2633,1344.5117,1200.0,2001-04-19,Test # 1543
1200.0,1200.0,1188.7377,1207.462,1172.168,1159.8515,1166.2881,1067.3721,1227.6693,1159.0423,1306.8973,1344.5117,1200.0,2001-04-19,Test # 1544
1200.0,1200.0,1188.7377,1207.462,1159.7706,1159.8515,1166.2881,1079.7695,1227.6693,1159.0423,1306.8973,1344.5117,1200.0,2001-04-26,Test # 1545
1200.0,1200.0,1188.7377,1199.0008,1159.7706,1159.8515,1166.2881,1079.7695,1236.1305,1159.0423,1306.8973,1344.5117,1200.0,2001-05-17,Test # 1546
1200.0,1200.0,1188.7377,1213.2435,1159.7706,1159.8515,1166.2881,1079.7695,1221.8878,1159.0423,1306.8973,1344.5117,1200.0,2001-06-04,Test # 1547
1200.0,1200.0,1198.409,1213.2435,1159.7706,1159.8515,1166.2881,1070.0982,1221.8878,1159.0423,1306.8973,1344.5117,1200.0,2001-06-07,Test # 1548
1200.0,1200.0,1185.2775,1213.2435,1159.7706,1159.8515,1166.2881,1083.2297,1221.8878,1159.0423,1306.8973,1344.5117,1200.0,2001-06-15,Test # 1549
1200.0,1200.0,1185.2775,1213.2435,1159.7706,1159.8515,1166.2881,1083.2297,1212.6432,1159.0423,1306.8973,1353.7563,1200.0,2001-07-05,Test # 1550
1200.0,1200.0,1185.2775,1213.2435,1159.7706,1159.8515,1176.7798,1072.738,1212.6432,1159.0423,1306.8973,1353.7563,1200.0,2001-07-19,Test # 1551
1200.0,1200.0,1185.2775,1213.2435,1159.7706,1159.8515,1176.7798,1072.738,1203.9672,1159.0423,1306.8973,1362.4323,1200.0,2001-07-19,Test # 1552
1200.0,1200.0,1185.2775,1213.2435,1159.7706,1159.8515,1175.5062,1074.0116,1203.9672,1159.0423,1306.8973,1362.4323,1200.0,2001-07-27,Test # 1553
1200.0,1200.0,1185.2775,1213.2435,1159.7706,1159.8515,1175.5062,1074.0116,1195.813,1159.0423,1306.8973,1370.5865,1200.0,2001-08-02,Test # 1554
1200.0,1200.0,1175.4048,1213.2435,1159.7706,1169.7242,1175.5062,1074.0116,1195.813,1159.0423,1306.8973,1370.5865,1200.0,2001-08-14,Test # 1555
1200.0,1200.0,1175.4048,1213.2435,1159.7706,1169.7242,1175.5062,1074.0116,1210.3368,1159.0423,1306.8973,1356.0627,1200.0,2001-08-16,Test # 1556
1200.0,1200.0,1188.3507,1213.2435,1159.7706,1156.7783,1175.5062,1074.0116,1210.3368,1159.0423,1306.8973,1356.0627,1200.0,2001-08-22,Test # 1557
1200.0,1200.0,1188.3507,1213.2435,1159.7706,1156.7783,1175.5062,1074.0116,1201.8007,1159.0423,1306.8973,1364.5988,1200.0,2001-08-23,Test # 1558
1200.0,1200.0,1178.2837,1213.2435,1159.7706,1166.8453,1175.5062,1074.0116,1201.8007,1159.0423,1306.8973,1364.5988,1200.0,2001-09-02,Test # 1559
1200.0,1200.0,1178.2837,1220.7272,1152.2869,1166.8453,1175.5062,1074.0116,1201.8007,1159.0423,1306.8973,1364.5988,1200.0,2001-08-29,Test # 1560
1200.0,1200.0,1178.2837,1220.7272,1143.6548,1175.4774,1175.5062,1074.0116,1201.8007,1159.0423,1306.8973,1364.5988,1200.0,2001-09-06,Test # 1561
1200.0,1200.0,1178.2837,1220.7272,1143.6548,1175.4774,1175.5062,1067.9189,1201.8007,1159.0423,1312.99,1364.5988,1200.0,2001-09-07,Test # 1562
1200.0,1200.0,1178.2837,1220.7272,1143.6548,1175.4774,1175.5062,1073.2313,1201.8007,1159.0423,1307.6776,1364.5988,1200.0,2001-09-14,Test # 1563
1200.0,1200.0,1172.7945,1220.7272,1143.6548,1175.4774,1175.5062,1073.2313,1201.8007,1159.0423,1313.1668,1364.5988,1200.0,2001-11-03,Test # 1564
1200.0,1200.0,1172.7945,1220.7272,1143.6548,1175.4774,1175.5062,1073.2313,1201.8007,1166.2608,1313.1668,1357.3803,1200.0,2001-11-08,Test # 1565
1200.0,1200.0,1172.7945,1220.7272,1139.5624,1175.4774,1175.5062,1077.3237,1201.8007,1166.2608,1313.1668,1357.3803,1200.0,2001-11-08,Test # 1566
1200.0,1200.0,1172.7945,1220.7272,1139.5624,1184.5564,1166.4272,1077.3237,1201.8007,1166.2608,1313.1668,1357.3803,1200.0,2001-11-13,Test # 1567
1200.0,1200.0,1172.7945,1220.7272,1124.5979,1184.5564,1166.4272,1092.2882,1201.8007,1166.2608,1313.1668,1357.3803,1200.0,2001-11-15,Test # 1568
1200.0,1200.0,1178.6622,1220.7272,1124.5979,1184.5564,1166.4272,1092.2882,1201.8007,1166.2608,1307.2991,1357.3803,1200.0,2001-11-16,Test # 1569
1200.0,1200.0,1178.6622,1220.7272,1124.5979,1193.0803,1157.9033,1092.2882,1201.8007,1166.2608,1307.2991,1357.3803,1200.0,2001-11-21,Test # 1570
1200.0,1200.0,1178.6622,1220.7272,1124.5979,1193.0803,1157.9033,1092.2882,1201.8007,1173.2059,1307.2991,1350.4352,1200.0,2001-11-22,Test # 1571
1200.0,1200.0,1178.6622,1220.7272,1124.5979,1201.0951,1149.8885,1092.2882,1201.8007,1173.2059,1307.2991,1350.4352,1200.0,2001-12-03,Test # 1572
1200.0,1200.0,1178.6622,1220.7272,1124.5979,1201.0951,1149.8885,1092.2882,1201.8007,1179.8742,1307.2991,1343.7669,1200.0,2001-12-04,Test # 1573
1200.0,1200.0,1188.4627,1220.7272,1124.5979,1201.0951,1149.8885,1092.2882,1192.0002,1179.8742,1307.2991,1343.7669,1200.0,2001-12-03,Test # 1574
1200.0,1200.0,1186.5503,1220.7272,1124.5979,1201.0951,1149.8885,1092.2882,1193.9126,1179.8742,1307.2991,1343.7669,1200.0,2001-12-11,Test # 1575
1200.0,1200.0,1186.5503,1220.7272,1124.5979,1201.0951,1149.8885,1092.2882,1193.9126,1179.8742,1299.3223,1351.7437,1200.0,2001-12-14,Test # 1576
1200.0,1200.0,1186.5503,1220.7272,1117.1656,1201.0951,1149.8885,1092.2882,1193.9126,1187.3065,1299.3223,1351.7437,1200.0,2001-12-18,Test # 1577
1200.0,1200.0,1184.7567,1220.7272,1117.1656,1201.0951,1149.8885,1092.2882,1195.7062,1187.3065,1299.3223,1351.7437,1200.0,2001-12-19,Test # 1578
1200.0,1200.0,1184.7567,1220.7272,1110.1502,1201.0951,1149.8885,1092.2882,1195.7062,1194.3219,1299.3223,1351.7437,1200.0,2001-12-26,Test # 1579
1200.0,1200.0,1184.7567,1220.7272,1110.1502,1201.0951,1149.8885,1092.2882,1195.7062,1194.3219,1291.8085,1359.2575,1200.0,2001-12-26,Test # 1580
1200.0,1200.0,1184.7567,1220.7272,1110.1502,1207.0885,1149.8885,1086.2948,1195.7062,1194.3219,1291.8085,1359.2575,1200.0,2001-12-27,Test # 1581
1200.0,1200.0,1184.7567,1220.7272,1110.1502,1207.0885,1149.8885,1086.2948,1195.7062,1194.3219,1284.7185,1366.3475,1200.0,2002-01-02,Test # 1582
1200.0,1200.0,1184.7567,1220.7272,1110.1502,1212.7848,1149.8885,1080.5985,1195.7062,1194.3219,1284.7185,1366.3475,1200.0,2002-01-04,Test # 1583
1200.0,1200.0,1184.7567,1230.348,1100.5294,1212.7848,1149.8885,1080.5985,1195.7062,1194.3219,1284.7185,1366.3475,1200.0,2002-01-09,Test # 1584
1200.0,1200.0,1184.7567,1230.348,1100.5294,1218.2079,1149.8885,1075.1754,1195.7062,1194.3219,1284.7185,1366.3475,1200.0,2002-01-12,Test # 1585
1200.0,1200.0,1184.7567,1239.37,1091.5074,1218.2079,1149.8885,1075.1754,1195.7062,1194.3219,1284.7185,1366.3475,1200.0,2002-01-16,Test # 1586
1200.0,1200.0,1184.7567,1245.8624,1091.5074,1218.2079,1143.3961,1075.1754,1195.7062,1194.3219,1284.7185,1366.3475,1200.0,2002-02-04,Test # 1587
1200.0,1200.0,1184.7567,1252.0168,1091.5074,1218.2079,1137.2417,1075.1754,1195.7062,1194.3219,1284.7185,1366.3475,1200.0,2002-02-07,Test # 1588
1200.0,1200.0,1190.7306,1252.0168,1091.5074,1218.2079,1137.2417,1069.2015,1195.7062,1194.3219,1284.7185,1366.3475,1200.0,2002-02-21,Test # 1589
1200.0,1200.0,1190.7306,1252.0168,1091.5074,1218.2079,1137.2417,1069.2015,1195.7062,1194.3219,1274.1812,1376.8848,1200.0,2002-02-22,Test # 1590
1200.0,1200.0,1196.409,1252.0168,1091.5074,1218.2079,1137.2417,1063.5231,1195.7062,1194.3219,1274.1812,1376.8848,1200.0,2002-03-04,Test # 1591
1200.0,1200.0,1196.409,1237.872,1091.5074,1232.3527,1137.2417,1063.5231,1195.7062,1194.3219,1274.1812,1376.8848,1200.0,2002-03-06,Test # 1592
1200.0,1200.0,1196.409,1237.872,1091.5074,1232.3527,1137.2417,1063.5231,1195.7062,1194.3219,1264.3126,1386.7534,1200.0,2002-03-08,Test # 1593
1200.0,1200.0,1196.409,1237.872,1091.5074,1232.3527,1137.2417,1063.5231,1208.7853,1181.2428,1264.3126,1386.7534,1200.0,2002-03-13,Test # 1594
1200.0,1200.0,1196.409,1237.872,1091.5074,1232.3527,1137.2417,1063.5231,1208.7853,1181.2428,1277.2623,1373.8037,1200.0,2002-03-15,Test # 1595
1200.0,1200.0,1196.409,1237.872,1091.5074,1232.3527,1137.2417,1063.5231,1209.9458,1180.0823,1277.2623,1373.8037,1200.0,2002-03-21,Test # 1596
1200.0,1200.0,1196.409,1237.872,1091.5074,1232.3527,1137.2417,1063.5231,1199.9329,1190.0952,1277.2623,1373.8037,1200.0,2002-04-03,Test # 1597
1200.0,1200.0,1196.5634,1237.872,1091.5074,1232.3527,1137.0873,1063.5231,1199.9329,1190.0952,1277.2623,1373.8037,1200.0,2002-04-11,Test # 1598
1200.0,1200.0,1207.8079,1237.872,1091.5074,1232.3527,1125.8428,1063.5231,1199.9329,1190.0952,1277.2623,1373.8037,1200.0,2002-04-19,Test # 1599
1200.0,1200.0,1207.8079,1245.5192,1091.5074,1232.3527,1125.8428,1063.5231,1199.9329,1182.448,1277.2623,1373.8037,1200.0,2002-05-01,Test # 1600
1200.0,1200.0,1196.1345,1245.5192,1091.5074,1232.3527,1137.5162,1063.5231,1199.9329,1182.448,1277.2623,1373.8037,1200.0,2002-05-02,Test # 1601
1200.0,1200.0,1196.3064,1245.5192,1091.5074,1232.3527,1137.3443,1063.5231,1199.9329,1182.448,1277.2623,1373.8037,1200.0,2002-05-10,Test # 1602
1200.0,1200.0,1196.3064,1245.5192,1091.5074,1233.3589,1137.3443,1063.5231,1198.9267,1182.448,1277.2623,1373.8037,1200.0,2002-05-16,Test # 1603
1200.0,1200.0,1185.3673,1245.5192,1091.5074,1233.3589,1148.2834,1063.5231,1198.9267,1182.448,1277.2623,1373.8037,1200.0,2002-05-18,Test # 1604
1200.0,1200.0,1185.3673,1245.5192,1091.5074,1223.2013,1148.2834,1063.5231,1209.0843,1182.448,1277.2623,1373.8037,1200.0,2002-06-02,Test # 1605
1200.0,1200.0,1185.3673,1245.5192,1091.5074,1213.6841,1148.2834,1063.5231,1218.6015,1182.448,1277.2623,1373.8037,1200.0,2002-06-13,Test # 1606
1200.0,1200.0,1185.3673,1245.5192,1091.5074,1213.6841,1136.2325,1063.5231,1218.6015,1194.4989,1277.2623,1373.8037,1200.0,2002-06-21,Test # 1607
1200.0,1200.0,1185.3673,1245.5192,1091.5074,1213.6841,1136.0493,1063.5231,1218.6015,1194.6821,1277.2623,1373.8037,1200.0,2002-07-02,Test # 1608
1200.0,1200.0,1185.3673,1245.5192,1085.8447,1219.3468,1136.0493,1063.5231,1218.6015,1194.6821,1277.2623,1373.8037,1200.0,2002-07-21,Test # 1609
1200.0,1200.0,1177.2951,1245.5192,1085.8447,1219.3468,1136.0493,1063.5231,1226.6737,1194.6821,1277.2623,1373.8037,1200.0,2002-07-25,Test # 1610
1200.0,1200.0,1177.2951,1245.5192,1080.4526,1224.7389,1136.0493,1063.5231,1226.6737,1194.6821,1277.2623,1373.8037,1200.0,2002-07-28,Test # 1611
1200.0,1200.0,1180.794,1245.5192,1080.4526,1224.7389,1136.0493,1063.5231,1223.1748,1194.6821,1277.2623,1373.8037,1200.0,2002-08-08,Test # 1612
1200.0,1200.0,1195.1903,1245.5192,1080.4526,1224.7389,1136.0493,1063.5231,1208.7785,1194.6821,1277.2623,1373.8037,1200.0,2002-08-22,Test # 1613
1200.0,1200.0,1197.6287,1245.5192,1080.4526,1224.7389,1136.0493,1063.5231,1206.3401,1194.6821,1277.2623,1373.8037,1200.0,2002-09-05,Test # 1614
1200.0,1200.0,1197.6287,1240.0035,1080.4526,1224.7389,1136.0493,1063.5231,1206.3401,1194.6821,1277.2623,1379.3194,1200.0,2002-10-03,Test # 1615
1200.0,1200.0,1204.8827,1240.0035,1080.4526,1224.7389,1128.7953,1063.5231,1206.3401,1194.6821,1277.2623,1379.3194,1200.0,2002-10-09,Test # 1616
1200.0,1200.0,1204.8827,1234.7468,1080.4526,1224.7389,1128.7953,1063.5231,1206.3401,1194.6821,1277.2623,1384.5761,1200.0,2002-10-11,Test # 1617
1200.0,1200.0,1211.7349,1234.7468,1080.4526,1224.7389,1121.9431,1063.5231,1206.3401,1194.6821,1277.2623,1384.5761,1200.0,2002-10-17,Test # 1618
1200.0,1200.0,1211.7349,1234.7468,1076.4072,1224.7389,1121.9431,1063.5231,1206.3401,1194.6821,1281.3077,1384.5761,1200.0,2002-10-18,Test # 1619
1200.0,1200.0,1211.7349,1229.7291,1076.4072,1224.7389,1121.9431,1063.5231,1206.3401,1194.6821,1281.3077,1389.5938,1200.0,2002-10-19,Test # 1620
1200.0,1200.0,1211.7349,1229.7291,1072.5136,1224.7389,1121.9431,1063.5231,1206.3401,1194.6821,1285.2013,1389.5938,1200.0,2002-10-25,Test # 1621
1200.0,1200.0,1207.1191,1229.7291,1072.5136,1224.7389,1126.5589,1063.5231,1206.3401,1194.6821,1285.2013,1389.5938,1200.0,2002-11-03,Test # 1622
1200.0,1200.0,1207.1191,1229.7291,1072.5136,1224.7389,1126.5589,1063.5231,1202.0301,1194.6821,1285.2013,1393.9038,1200.0,2002-11-07,Test # 1623
1200.0,1200.0,1207.1191,1229.7291,1072.5136,1217.4535,1126.5589,1063.5231,1202.0301,1194.6821,1292.4867,1393.9038,1200.0,2002-11-08,Test # 1624
